timestamp,datetime,open,high,low,close,volume
1729749600000,2024-10-24 13:00:00,2728.93,2733.414,2728.309,2733.158,3969
1729751400000,2024-10-24 13:30:00,2733.126,2736.565,2732.938,2735.21,4615
1729753200000,2024-10-24 14:00:00,2735.169,2737.121,2733.767,2733.852,4105
1729755000000,2024-10-24 14:30:00,2733.817,2736.329,2732.16,2733.54,3749
1729756800000,2024-10-24 15:00:00,2733.613,2737.638,2732.489,2736.175,3863
1729758600000,2024-10-24 15:30:00,2736.176,2737.894,2735.283,2736.807,3108
1729760400000,2024-10-24 16:00:00,2736.768,2738.574,2736.073,2736.697,2892
1729762200000,2024-10-24 16:30:00,2736.719,2739.204,2735.844,2736.469,2878
1729764000000,2024-10-24 17:00:00,2736.515,2738.14,2736.229,2736.917,2641
1729765800000,2024-10-24 17:30:00,2736.931,2739.199,2736.652,2736.722,2528
1729767600000,2024-10-24 18:00:00,2736.767,2738.095,2735.074,2735.984,3273
1729769400000,2024-10-24 18:30:00,2735.994,2739.688,2735.675,2738.556,3360
1729771200000,2024-10-24 19:00:00,2738.464,2739.148,2735.727,2739.053,4538
1729773000000,2024-10-24 19:30:00,2738.986,2741.591,2734.634,2739.098,6087
1729774800000,2024-10-24 20:00:00,2739.138,2742.691,2737.647,2742.49,6207
1729776600000,2024-10-24 20:30:00,2742.444,2743.208,2729.556,2733.586,11504
1729778400000,2024-10-24 21:00:00,2733.629,2736.157,2725.094,2725.854,10242
1729780200000,2024-10-24 21:30:00,2725.889,2732.762,2722.364,2732.339,10001
1729782000000,2024-10-24 22:00:00,2732.302,2734.345,2730.322,2732.42,6497
1729783800000,2024-10-24 22:30:00,2732.462,2733.405,2726.75,2731.099,5897
1729785600000,2024-10-24 23:00:00,2731.091,2731.838,2725.758,2727.967,5874
1729787400000,2024-10-24 23:30:00,2727.954,2735.562,2727.464,2733.573,4722
1729789200000,2024-10-25 00:00:00,2733.54,2736.868,2732.87,2735.884,4616
1729791000000,2024-10-25 00:30:00,2735.885,2737.067,2734.307,2735.379,3453
1729792800000,2024-10-25 01:00:00,2735.362,2737.747,2734.447,2737.412,3271
1729794600000,2024-10-25 01:30:00,2737.463,2737.463,2735.05,2735.575,2844
1729796400000,2024-10-25 02:00:00,2735.614,2735.614,2733.427,2734.748,2700
1729798200000,2024-10-25 02:30:00,2734.782,2737.049,2733.611,2737.049,2424
1729800000000,2024-10-25 03:00:00,2737.009,2737.147,2735.492,2736.018,1342
1729801800000,2024-10-25 03:30:00,2736.02,2736.337,2735.028,2735.699,1300
1729807200000,2024-10-25 05:00:00,2735.58,2736.088,2734.583,2735.023,1041
1729809000000,2024-10-25 05:30:00,2735.02,2735.331,2734.527,2734.578,785
1729810800000,2024-10-25 06:00:00,2734.584,2735.491,2734.497,2735.286,994
1729812600000,2024-10-25 06:30:00,2735.327,2735.49,2733.622,2733.844,1267
1729814400000,2024-10-25 07:00:00,2733.885,2734.947,2732.203,2732.788,2179
1729816200000,2024-10-25 07:30:00,2732.827,2733.829,2731.304,2732.43,1986
1729818000000,2024-10-25 08:00:00,2732.473,2735.173,2731.31,2733.773,4153
1729819800000,2024-10-25 08:30:00,2733.816,2734.738,2729.788,2730.023,4109
1729821600000,2024-10-25 09:00:00,2729.981,2730.156,2727.432,2728.832,3330
1729823400000,2024-10-25 09:30:00,2728.857,2728.969,2726.136,2728.423,3397
1729825200000,2024-10-25 10:00:00,2728.381,2728.381,2724.372,2726.951,3273
1729827000000,2024-10-25 10:30:00,2726.941,2727.016,2724.791,2726.042,2021
1729828800000,2024-10-25 11:00:00,2726.078,2727.784,2724.004,2724.565,2309
1729830600000,2024-10-25 11:30:00,2724.538,2726.942,2723.863,2725.994,2258
1729832400000,2024-10-25 12:00:00,2726.033,2728.941,2726.006,2727.645,2858
1729834200000,2024-10-25 12:30:00,2727.662,2729.848,2727.123,2728.464,3668
1729836000000,2024-10-25 13:00:00,2728.476,2728.864,2724.961,2727.501,4048
1729837800000,2024-10-25 13:30:00,2727.437,2732.567,2727.096,2732.176,3722
1729839600000,2024-10-25 14:00:00,2732.214,2732.214,2728.603,2729.523,3530
1729841400000,2024-10-25 14:30:00,2729.484,2729.566,2725.88,2726.377,3254
1729843200000,2024-10-25 15:00:00,2726.465,2727.06,2720.587,2722.204,5150
1729845000000,2024-10-25 15:30:00,2722.162,2722.162,2718.828,2719.429,3423
1729846800000,2024-10-25 16:00:00,2719.321,2720.888,2717.279,2718.394,3491
1729848600000,2024-10-25 16:30:00,2718.44,2721.397,2716.958,2721.245,3593
1729850400000,2024-10-25 17:00:00,2721.341,2722.209,2717.166,2717.968,3094
1729852200000,2024-10-25 17:30:00,2718.01,2722.693,2717.69,2722.217,3294
1729854000000,2024-10-25 18:00:00,2722.225,2725.376,2721.21,2725.137,3272
1729855800000,2024-10-25 18:30:00,2725.174,2729.391,2723.873,2724.181,4968
1729857600000,2024-10-25 19:00:00,2724.208,2727.053,2723.205,2726.233,4086
1729859400000,2024-10-25 19:30:00,2725.985,2732.481,2725.202,2731.435,4840
1729861200000,2024-10-25 20:00:00,2731.474,2732.133,2725.195,2728.425,6500
1729863000000,2024-10-25 20:30:00,2728.456,2731.348,2725.747,2727.638,8457
1729864800000,2024-10-25 21:00:00,2727.705,2738.498,2727.67,2734.862,9006
1729866600000,2024-10-25 21:30:00,2734.907,2740.563,2734.867,2738.444,7069
1729868400000,2024-10-25 22:00:00,2738.423,2742.028,2736.585,2741.422,5106
1729870200000,2024-10-25 22:30:00,2741.458,2741.985,2736.444,2737.131,4285
1729872000000,2024-10-25 23:00:00,2737.093,2738.499,2733.922,2736.913,4053
1729873800000,2024-10-25 23:30:00,2736.948,2739.394,2736.095,2739.173,3868
1729875600000,2024-10-26 00:00:00,2739.198,2742.399,2738.693,2741.508,3216
1729877400000,2024-10-26 00:30:00,2741.536,2745.022,2741.177,2744.246,3126
1729879200000,2024-10-26 01:00:00,2744.285,2744.593,2741.949,2744.568,2808
1729881000000,2024-10-26 01:30:00,2744.631,2744.695,2741.234,2742.059,2526
1729882800000,2024-10-26 02:00:00,2742.055,2742.139,2740.3,2741.64,2753
1729884600000,2024-10-26 02:30:00,2741.62,2744.41,2740.943,2742.519,2676
1729886400000,2024-10-26 03:00:00,2742.561,2744.932,2742.469,2744.764,1915
1729888200000,2024-10-26 03:30:00,2744.78,2747.774,2744.412,2747.023,2296
1730066400000,2024-10-28 05:00:00,2733.443,2735.825,2730.34,2733.178,3748
1730068200000,2024-10-28 05:30:00,2733.155,2736.182,2731.816,2734.546,3371
1730070000000,2024-10-28 06:00:00,2734.571,2738.323,2734.56,2738.181,2857
1730071800000,2024-10-28 06:30:00,2738.119,2740.176,2735.626,2735.815,2824
1730073600000,2024-10-28 07:00:00,2735.783,2736.317,2733.024,2734.131,3321
1730075400000,2024-10-28 07:30:00,2734.139,2736.296,2732.145,2732.466,2878
1730077200000,2024-10-28 08:00:00,2732.433,2732.644,2724.671,2727.291,8085
1730079000000,2024-10-28 08:30:00,2727.29,2732.962,2726.148,2732.264,4756
1730080800000,2024-10-28 09:00:00,2732.261,2734.833,2730.668,2734.143,3163
1730082600000,2024-10-28 09:30:00,2734.155,2735.566,2732.575,2734.185,3450
1730084400000,2024-10-28 10:00:00,2734.129,2734.683,2731.69,2732.91,3051
1730086200000,2024-10-28 10:30:00,2732.884,2733.366,2729.584,2729.702,2454
1730088000000,2024-10-28 11:00:00,2729.637,2731.812,2729.093,2731.486,2108
1730089800000,2024-10-28 11:30:00,2731.497,2733.48,2730.534,2732.91,1971
1730091600000,2024-10-28 12:00:00,2732.954,2736.247,2731.096,2735.609,2426
1730093400000,2024-10-28 12:30:00,2735.572,2738.766,2734.823,2738.393,3724
1730095200000,2024-10-28 13:00:00,2738.427,2743.989,2737.466,2742.328,4814
1730097000000,2024-10-28 13:30:00,2742.319,2744.515,2739.817,2740.573,3897
1730098800000,2024-10-28 14:00:00,2740.591,2743.69,2736.493,2736.988,3357
1730100600000,2024-10-28 14:30:00,2737.025,2741.536,2735.795,2738.919,3782
1730102400000,2024-10-28 15:00:00,2738.878,2740.882,2737.387,2737.586,3293
1730104200000,2024-10-28 15:30:00,2737.548,2737.656,2731.325,2731.953,5054
1730106000000,2024-10-28 16:00:00,2731.923,2734.011,2728.893,2729.065,3240
1730107800000,2024-10-28 16:30:00,2729.04,2732.492,2728.386,2729.294,4320
1730109600000,2024-10-28 17:00:00,2729.256,2731.925,2727.839,2731.69,3796
1730111400000,2024-10-28 17:30:00,2731.658,2733.309,2729.88,2732.234,2933
1730113200000,2024-10-28 18:00:00,2732.242,2732.869,2730.199,2731.788,2926
1730115000000,2024-10-28 18:30:00,2731.82,2732.796,2729.683,2732.319,3152
1730116800000,2024-10-28 19:00:00,2732.312,2734.884,2731.513,2733.234,3892
1730118600000,2024-10-28 19:30:00,2733.204,2734.874,2731.171,2734.343,3948
1730120400000,2024-10-28 20:00:00,2734.299,2739.499,2732.811,2739.0,6082
1730122200000,2024-10-28 20:30:00,2739.029,2743.489,2738.437,2740.888,7840
1730124000000,2024-10-28 21:00:00,2740.851,2744.271,2738.873,2741.61,7009
1730125800000,2024-10-28 21:30:00,2741.655,2745.917,2740.935,2744.215,5549
1730127600000,2024-10-28 22:00:00,2744.244,2744.673,2740.512,2742.631,4889
1730129400000,2024-10-28 22:30:00,2742.619,2743.093,2739.645,2740.704,4964
1730131200000,2024-10-28 23:00:00,2740.671,2744.026,2739.945,2743.833,3413
1730133000000,2024-10-28 23:30:00,2743.83,2744.949,2741.719,2742.67,2892
1730134800000,2024-10-29 00:00:00,2742.658,2743.83,2740.27,2743.574,3174
1730136600000,2024-10-29 00:30:00,2743.536,2744.896,2743.023,2743.358,2633
1730138400000,2024-10-29 01:00:00,2743.396,2743.47,2740.169,2740.43,2624
1730140200000,2024-10-29 01:30:00,2740.458,2742.826,2740.458,2741.811,2195
1730142000000,2024-10-29 02:00:00,2741.851,2743.487,2740.313,2742.61,2316
1730143800000,2024-10-29 02:30:00,2742.627,2743.036,2741.905,2742.498,2094
1730145600000,2024-10-29 03:00:00,2742.464,2743.033,2741.32,2742.541,1382
1730147400000,2024-10-29 03:30:00,2742.542,2742.96,2741.743,2742.264,1141
1730152800000,2024-10-29 05:00:00,2741.724,2741.936,2739.774,2741.737,1130
1730154600000,2024-10-29 05:30:00,2741.784,2742.345,2741.189,2742.019,1087
