timestamp,datetime,open,high,low,close,volume
1753689600000,2025-07-28 15:00:00,3334.879,3338.791,3332.382,3335.965,6621
1753693200000,2025-07-28 16:00:00,3335.978,3340.78,3335.884,3337.722,6698
1753696800000,2025-07-28 17:00:00,3337.744,3338.808,3334.166,3335.851,7048
1753700400000,2025-07-28 18:00:00,3335.9,3338.306,3334.445,3336.593,5790
1753704000000,2025-07-28 19:00:00,3336.622,3338.369,3325.508,3328.472,11121
1753707600000,2025-07-28 20:00:00,3328.479,3330.639,3301.813,3302.344,18348
1753711200000,2025-07-28 21:00:00,3302.3,3314.819,3301.788,3307.981,21353
1753714800000,2025-07-28 22:00:00,3307.942,3317.235,3306.591,3314.764,9545
1753718400000,2025-07-28 23:00:00,3314.736,3315.027,3311.453,3312.286,5862
1753722000000,2025-07-29 00:00:00,3312.255,3313.206,3308.82,3310.703,6250
1753725600000,2025-07-29 01:00:00,3310.738,3315.614,3310.209,3313.659,4578
1753729200000,2025-07-29 02:00:00,3313.692,3318.89,3312.974,3317.161,5016
1753732800000,2025-07-29 03:00:00,3317.195,3318.409,3314.417,3314.878,3463
1753740000000,2025-07-29 05:00:00,3313.217,3315.286,3311.901,3314.626,5433
1753743600000,2025-07-29 06:00:00,3314.591,3314.724,3310.485,3312.468,3666
1753747200000,2025-07-29 07:00:00,3312.485,3315.851,3307.843,3311.6,6892
1753750800000,2025-07-29 08:00:00,3311.612,3320.861,3308.484,3318.918,8895
1753754400000,2025-07-29 09:00:00,3318.947,3320.337,3317.5,3318.928,5847
1753758000000,2025-07-29 10:00:00,3318.869,3318.869,3311.203,3312.576,5694
1753761600000,2025-07-29 11:00:00,3312.58,3317.425,3308.959,3316.507,4985
1753765200000,2025-07-29 12:00:00,3316.55,3320.05,3314.281,3319.874,5383
1753768800000,2025-07-29 13:00:00,3319.905,3322.43,3316.25,3316.975,10075
1753772400000,2025-07-29 14:00:00,3317.017,3318.665,3311.294,3317.133,9321
1753776000000,2025-07-29 15:00:00,3317.139,3329.976,3316.603,3326.385,8378
1753779600000,2025-07-29 16:00:00,3326.347,3328.285,3320.831,3324.531,8890
1753783200000,2025-07-29 17:00:00,3324.553,3326.4,3321.965,3322.155,5385
1753786800000,2025-07-29 18:00:00,3322.195,3322.201,3314.884,3315.278,7498
1753790400000,2025-07-29 19:00:00,3315.249,3324.53,3315.249,3323.225,9415
1753794000000,2025-07-29 20:00:00,3323.2,3324.231,3312.821,3317.486,16630
1753797600000,2025-07-29 21:00:00,3317.446,3329.635,3311.89,3328.9,14760
1753801200000,2025-07-29 22:00:00,3328.933,3334.103,3319.566,3320.751,11257
1753804800000,2025-07-29 23:00:00,3320.751,3324.784,3319.046,3323.152,7335
1753808400000,2025-07-30 00:00:00,3323.12,3329.215,3322.95,3328.25,6192
