timestamp,datetime,open,high,low,close,volume
1678392000000,2023-03-10 03:00:00,1830.545,1832.295,1828.954,1831.569,8537
1678406400000,2023-03-10 07:00:00,1831.565,1834.83,1828.075,1829.2,16139
1678420800000,2023-03-10 11:00:00,1829.202,1834.654,1827.702,1833.516,13747
1678435200000,2023-03-10 15:00:00,1833.548,1837.226,1830.91,1834.91,16855
1678449600000,2023-03-10 19:00:00,1834.941,1867.404,1831.765,1863.028,52495
1678464000000,2023-03-10 23:00:00,1863.024,1865.369,1854.087,1863.818,33294
1678478400000,2023-03-11 03:00:00,1863.842,1870.031,1863.514,1867.109,9150
1678651200000,2023-03-13 03:00:00,1883.412,1894.368,1875.749,1877.746,25379
1678665600000,2023-03-13 07:00:00,1877.716,1888.785,1872.137,1882.539,25320
1678680000000,2023-03-13 11:00:00,1882.572,1883.653,1871.496,1876.235,18728
1678694400000,2023-03-13 15:00:00,1876.231,1893.764,1875.449,1889.662,37724
1678708800000,2023-03-13 19:00:00,1889.631,1913.016,1887.177,1904.81,75309
1678723200000,2023-03-13 23:00:00,1904.78,1914.577,1903.313,1913.301,32395
1678737600000,2023-03-14 03:00:00,1913.263,1914.07,1909.909,1912.025,7867
1678752000000,2023-03-14 07:00:00,1912.055,1914.113,1902.565,1902.877,16390
1678766400000,2023-03-14 11:00:00,1902.894,1913.398,1901.454,1912.592,21198
1678780800000,2023-03-14 15:00:00,1912.557,1913.297,1900.595,1904.116,24872
1678795200000,2023-03-14 19:00:00,1904.149,1911.855,1895.228,1904.119,57957
1678809600000,2023-03-14 23:00:00,1904.089,1910.288,1902.167,1902.42,26849
1678824000000,2023-03-15 03:00:00,1902.453,1904.913,1902.453,1903.064,5700
1678838400000,2023-03-15 07:00:00,1903.055,1905.638,1899.925,1902.849,14463
1678852800000,2023-03-15 11:00:00,1902.844,1903.416,1896.302,1896.456,14488
1678867200000,2023-03-15 15:00:00,1896.423,1918.94,1885.584,1918.108,40823
1678881600000,2023-03-15 19:00:00,1918.075,1930.328,1916.967,1927.151,68213
1678896000000,2023-03-15 23:00:00,1927.183,1937.287,1908.969,1916.717,49620
1678910400000,2023-03-16 03:00:00,1916.684,1922.796,1916.128,1921.155,8541
1678924800000,2023-03-16 07:00:00,1921.145,1924.344,1907.298,1913.197,24208
1678939200000,2023-03-16 11:00:00,1913.208,1920.675,1912.189,1916.643,20161
1678953600000,2023-03-16 15:00:00,1916.673,1927.035,1915.759,1926.878,21887
1678968000000,2023-03-16 19:00:00,1926.908,1933.443,1913.335,1918.692,64090
1678982400000,2023-03-16 23:00:00,1918.648,1921.126,1914.332,1920.514,29472
1678996800000,2023-03-17 03:00:00,1920.546,1922.06,1918.466,1921.294,5618
1679011200000,2023-03-17 07:00:00,1921.306,1929.655,1918.196,1927.635,16207
1679025600000,2023-03-17 11:00:00,1927.653,1934.278,1927.209,1930.287,16501
1679040000000,2023-03-17 15:00:00,1930.318,1937.136,1927.331,1935.014,19417
1679054400000,2023-03-17 19:00:00,1935.049,1964.892,1934.916,1959.269,49655
1679068800000,2023-03-17 23:00:00,1959.3,1987.718,1955.282,1976.229,43668
1679083200000,2023-03-18 03:00:00,1976.27,1988.311,1975.236,1988.129,5883
1679256000000,2023-03-20 03:00:00,1985.925,1988.132,1975.037,1976.936,11961
1679270400000,2023-03-20 07:00:00,1976.968,1978.387,1968.114,1973.311,22701
1679284800000,2023-03-20 11:00:00,1973.308,2009.668,1972.97,2003.415,34841
1679299200000,2023-03-20 15:00:00,2003.384,2006.137,1973.911,1983.78,45482
1679313600000,2023-03-20 19:00:00,1983.812,1986.561,1965.627,1973.763,55577
1679328000000,2023-03-20 23:00:00,1973.73,1984.349,1972.931,1977.152,26968
1679342400000,2023-03-21 03:00:00,1977.17,1980.021,1976.241,1976.585,6161
1679356800000,2023-03-21 07:00:00,1976.581,1985.121,1975.242,1983.76,15510
1679371200000,2023-03-21 11:00:00,1983.756,1983.756,1970.255,1970.316,19035
1679385600000,2023-03-21 15:00:00,1970.286,1970.819,1962.779,1966.283,24345
1679400000000,2023-03-21 19:00:00,1966.285,1967.068,1943.125,1948.149,48441
1679414400000,2023-03-21 23:00:00,1948.115,1948.97,1935.343,1940.163,26499
1679428800000,2023-03-22 03:00:00,1940.195,1943.918,1939.31,1943.106,6128
1679443200000,2023-03-22 07:00:00,1943.074,1946.169,1938.167,1939.602,17051
1679457600000,2023-03-22 11:00:00,1939.574,1943.485,1934.057,1939.676,18121
1679472000000,2023-03-22 15:00:00,1939.645,1945.611,1939.579,1942.411,20749
1679486400000,2023-03-22 19:00:00,1942.414,1951.888,1937.051,1947.214,31892
1679500800000,2023-03-22 23:00:00,1947.228,1978.802,1945.048,1972.71,72812
1679515200000,2023-03-23 03:00:00,1972.678,1975.103,1964.52,1969.706,11953
1679529600000,2023-03-23 07:00:00,1969.755,1977.588,1966.317,1976.875,22279
1679544000000,2023-03-23 11:00:00,1976.878,1983.618,1974.926,1976.814,22530
1679558400000,2023-03-23 15:00:00,1976.846,1980.642,1974.25,1978.413,21800
1679572800000,2023-03-23 19:00:00,1978.407,1987.033,1966.514,1984.001,37261
1679587200000,2023-03-23 23:00:00,1984.038,2003.277,1982.717,1997.826,43690
1679601600000,2023-03-24 03:00:00,1997.858,1998.875,1990.086,1991.324,8780
1679616000000,2023-03-24 07:00:00,1991.292,1994.827,1989.714,1992.815,19623
1679630400000,2023-03-24 11:00:00,1992.829,1993.329,1985.267,1989.406,17739
1679644800000,2023-03-24 15:00:00,1989.437,2000.245,1981.221,1995.789,31793
1679659200000,2023-03-24 19:00:00,1995.748,2002.989,1985.886,1987.25,55950
1679673600000,2023-03-24 23:00:00,1987.276,1990.57,1975.239,1975.967,30599
1679688000000,2023-03-25 03:00:00,1975.997,1979.348,1975.165,1978.777,3093
1679860800000,2023-03-27 03:00:00,1976.4,1976.735,1969.153,1975.691,7621
1679875200000,2023-03-27 07:00:00,1975.658,1978.691,1972.101,1974.584,18691
1679889600000,2023-03-27 11:00:00,1974.588,1975.462,1965.876,1970.887,19457
1679904000000,2023-03-27 15:00:00,1970.857,1972.116,1948.143,1954.14,25534
1679918400000,2023-03-27 19:00:00,1954.154,1958.695,1943.944,1956.844,35349
1679932800000,2023-03-27 23:00:00,1956.831,1959.385,1950.706,1956.928,18337
1679947200000,2023-03-28 03:00:00,1956.96,1958.27,1955.688,1958.071,5180
1679961600000,2023-03-28 07:00:00,1958.04,1963.955,1957.692,1959.685,15340
1679976000000,2023-03-28 11:00:00,1959.658,1960.81,1951.873,1953.902,18129
1679990400000,2023-03-28 15:00:00,1953.932,1958.518,1949.141,1956.994,17351
1680004800000,2023-03-28 19:00:00,1956.989,1969.897,1956.944,1966.619,30571
1680019200000,2023-03-28 23:00:00,1966.65,1975.255,1965.652,1973.314,18416
1680033600000,2023-03-29 03:00:00,1973.348,1974.423,1971.476,1971.898,5213
1680048000000,2023-03-29 07:00:00,1971.93,1972.854,1965.859,1966.469,13639
1680062400000,2023-03-29 11:00:00,1966.474,1968.826,1958.55,1961.645,16306
1680076800000,2023-03-29 15:00:00,1961.657,1969.117,1960.808,1966.687,15165
1680091200000,2023-03-29 19:00:00,1966.693,1971.684,1960.571,1961.812,27869
